Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
Hcn4	310.71747763778296	0.4579339168189507	0.3087249903661874	0.10549177589166259	0.17844065470325426	FALSE
Acox2	9.171855128959345	0.45782675245865767	0.40558968076509616	0.18838419354425473	0.2869478609167075	FALSE
Cyp11b1	1.2452956430147943	0.4577954285844338	0.501442459903088	0.26809405975626965	0.38123486296369885	FALSE
Syngap1	14017.740382360063	0.45779514729969173	0.13055661711999153	3.765335632752714e-4	0.0012456162088489544	TRUE
Hmgb3	1754.0420487629794	0.45779154201750316	0.23385178843332774	0.039782304555665664	0.07819328315345846	FALSE
Mrpl58	1319.0268145161303	0.457699669042619	0.1148305221185024	5.499193109412233e-5	2.162141396665997e-4	TRUE
Arhgef33	115.97931008296936	0.4576888122263842	0.2469856607834026	0.050104811940343	0.09525693808309715	FALSE
Cfap91	118.4086265695168	0.4576779059226225	0.2742050127092132	0.07368387082418673	0.13227713493481766	FALSE
Gm31314	0.5999072547222001	0.45755363037017116	0.7613251121674051	0.2623487612133206	0.3749737326368388	FALSE
Mkx	347.3040006819563	0.4574377154232014	0.306504946883662	0.10386468285410244	0.1761238013551842	FALSE
Zfp609	3197.4348243462505	0.45717062232495703	0.1573248980507507	0.0031150711570890424	0.00834182954543057	TRUE
1700013H16Rik	0.7231606347287274	0.45710183623288314	0.7341416540751218	0.3017327893559187	0.4183168406493918	FALSE
Rax	5.754753357758181	0.4568648786417097	0.3434718489380455	0.1412399702209973	0.2273806330936017	FALSE
Rce1	863.9837539990315	0.4568554958208849	0.11208960329538062	3.769672118427194e-5	1.5268017297593908e-4	TRUE
1700054M17Rik	1.5911247949042566	0.45666628360054845	0.47913918483351414	0.2519959693138018	0.36332730905469923	FALSE
Mgat4b	2742.5902875601096	0.4566160327126998	0.1182384768862335	9.16591465574921e-5	3.43455613884529e-4	TRUE
Gm25506	0.2161736257208167	0.45656436632256836	0.9439288807010272	0.37958683755960837	0.4986499341423343	FALSE
Larp7-ps	0.22907516667621766	0.4565042492512336	0.9452648837227113	0.3848528177733986	0.5039571245479467	FALSE
Stard3	1655.4468667046126	0.45634359260924995	0.1054768334360057	1.253748133694972e-5	5.5574465761351525e-5	TRUE
Usp17la	10.9223722098008	0.45625735031068876	0.2212804905489821	0.032372574702800014	0.06561105257959109	FALSE
Kcnip1	887.2023986551737	0.45623749265935165	0.13190820500598333	4.4491987451018177e-4	0.0014526157846211545	TRUE
Ydjc	832.9036796201483	0.45618065889096365	0.11262241443219918	4.1741098064620354e-5	1.6773696285800457e-4	TRUE
Gm4894	0.9698422919605518	0.45609628376558753	1.0103122737430925	0.08782061016266703	0.15303205567780687	FALSE
Plekhh2	552.3997213069039	0.4560544639690018	0.11306051510058042	4.519221802221221e-5	1.8064087147133152e-4	TRUE
Kcnj5	84.26891916716814	0.45602337248566277	0.39430981058389264	0.18143032226191233	0.27845953484733416	FALSE
Josd1	3876.3621221145136	0.45586391277178284	0.07284381338493329	3.396693738874131e-10	2.9019048287467985e-9	TRUE
Rcan3	2760.2953884806816	0.45572103613825654	0.16838400269079098	0.005531739047704322	0.01391872829252993	TRUE
Cldn12	2245.3535207997747	0.4557038938325876	0.19439244939700295	0.015881087697026255	0.03542028449218223	TRUE
Zfp575	406.6301335102249	0.45563507408247794	0.10490556784837364	1.1474809585941645e-5	5.11451244474067e-5	TRUE
Omp	38.01999208205972	0.4554793589915439	0.4898740886533224	0.2426727661629391	0.35220150790327576	FALSE
Thop1	2040.5929845147646	0.4553516632022999	0.07970028365815979	1.04923633669661e-8	7.440878292276838e-8	TRUE
Gm4419	189.22337750567834	0.45529886872265396	0.1345790040409144	5.862002273104881e-4	0.0018642818496719467	TRUE
Prb1b	1.2501360574544342	0.4551547526128194	0.5150966698455541	0.27728206288394536	0.3917060172622301	FALSE
Zfp982	100.36471855094516	0.4550796448997514	0.22404323016861605	0.03367591432196158	0.06784458827532945	FALSE
Gm24840	0.7354649424608943	0.4548957781373116	0.6802167254150823	0.29492020035515476	0.4106875192118035	FALSE
Gm35164	30.474517886078782	0.45489161069521317	0.1312039619978264	4.43325072651242e-4	0.0014476182415712284	TRUE
Rrp9	982.6984722244582	0.45474693305634906	0.09122496822524878	5.078045916234088e-7	2.8594083987173495e-6	TRUE
Adh6b	7.5122042353075935	0.454704763027765	0.2591287485670113	0.0647576932156361	0.11863924647538038	FALSE
Mettl17	1091.2266157224701	0.4545287353230758	0.13532343564095933	6.379103083903959e-4	0.0020125771640988038	TRUE
Ccdc202	0.8722732695929147	0.45444772387981613	0.5598236567497744	0.2970016135587835	0.41297471729523566	FALSE
Znrd2	561.6183696256797	0.45444651477885556	0.14228667037110745	0.0011561351770244322	0.003437199775801406	TRUE
Hdnr	18.32816641653415	0.45435427166854603	0.22986740909234477	0.038561022073044	0.07615076774613727	FALSE
Palm	10360.163074771042	0.4543503408809702	0.07646579765267965	7.550389571852344e-9	5.467857489814815e-8	TRUE
Opn5	2.372167307751103	0.45431671961190667	0.41115904499117145	0.21675822694073707	0.32193651018363767	FALSE
Aplp2	27748.774666922676	0.45427552290976925	0.04194131595545392	2.23346223441692e-27	5.560262100676302e-26	TRUE
Rnf13	5243.135062375752	0.4542272087730021	0.13035002362235737	4.065493162366343e-4	0.0013364221226704327	TRUE
4930429D17Rik	3.1883927402061816	0.4541370501765012	0.34202353292656956	0.14813708328202363	0.23624093089258377	FALSE
Pfdn1	1742.669718700185	0.45413676379585277	0.12837585099266374	3.266842915391034e-4	0.001097534786929468	TRUE
Phpt1	1479.63246906207	0.45402832731973564	0.11298659894389779	4.777993866982562e-5	1.9017645252329676e-4	TRUE
Psma4	3273.807447863178	0.45397818422897873	0.07650594923910962	2.85409122302186e-9	2.18163100256715e-8	TRUE
Araf	7289.666695470578	0.4538248528061062	0.06221404836867141	2.531270679546786e-13	3.0082153654824433e-12	TRUE
Oser1	811.2992313950155	0.45382025949495747	0.12263618284082621	1.8079523925317853e-4	6.399680988143551e-4	TRUE
Prkg2	479.7992631472399	0.4538071604939132	0.282817506547972	0.08440655567536876	0.148019573403994	FALSE
Hebp1	1137.6119581111107	0.45364199305588787	0.1134264512292778	5.221900056066555e-5	2.0610121179161477e-4	TRUE
A330032B11Rik	18.525001809312748	0.4535982125723146	0.1985702889871986	0.018333009874865826	0.040170729061083973	TRUE
Gpr150	192.35440917635287	0.4534838586323947	0.16554769863810018	0.004939488188640333	0.012568587254845472	TRUE
Ankar	0.6818075196334955	0.45342717688619255	0.6878457201611241	0.29501945917016487	0.4108004062692602	FALSE
Dbpht2	3366.4702513695493	0.45335166247482944	0.19202461291941003	0.01541835647660456	0.0345006926213191	TRUE
Or2z2	6.002079084071978	0.45329099171779347	0.28079337156785855	0.08574331180948336	0.14992132419530232	FALSE
Inafm1	1444.8175045930207	0.45328785334326277	0.14021821255087757	0.0010079461450139128	0.0030431105701850714	TRUE
Sdha	18643.74510348486	0.4532643051944472	0.056992333766294145	1.3053334847821444e-15	1.8905984660924197e-14	TRUE
Smim18	215.96664169714836	0.45322498594316124	0.11513185616013756	6.746676597303303e-5	2.593020554333763e-4	TRUE
Usp5	9950.008636361157	0.4531333224894232	0.045053273608680104	8.97828220240957e-24	1.939996288329264e-22	TRUE
Ccng2	2235.444102925868	0.45271642035709736	0.11675813837161128	8.725905778618686e-5	3.2816614337310117e-4	TRUE
Usp44	2.760452201694746	0.4526307395950327	0.409367459435237	0.2063176975672125	0.3092368809205216	FALSE
Osbpl5	1077.6469458777067	0.45254569094282276	0.1726130510614841	0.00708895135372845	0.017334689361835433	TRUE
Tmem70	1600.0323996936406	0.4524762088709706	0.08307305409405262	4.257557026627816e-8	2.7881565447000023e-7	TRUE
Ankmy1	18.777893340926557	0.4524499924633238	0.17478981668908597	0.007919776666607384	0.019140378586320745	TRUE
Pomgnt2	1731.890830774343	0.45219519114662055	0.08122667334651916	2.2169879648294335e-8	1.5078189230677293e-7	TRUE
Smim17	827.7512504827747	0.4521852122403662	0.13895730044589572	9.484429331543293e-4	0.0028788602541503904	TRUE
Chrm2	541.6462876347423	0.45208011636827045	0.22478056089152307	0.0352141340969616	0.07041579418255339	FALSE
Pam16l	645.4269129784777	0.45199940472396066	0.12138433265828638	1.6120522557490347e-4	5.769168461459314e-4	TRUE
Ces4a	0.5524461263913031	0.4519562928246836	0.6953196055354578	0.26800750480354446	0.3812037454150573	FALSE
Gm2061	206.83310697427902	0.4519499558479091	0.09890327861378663	3.972109084844076e-6	1.9131873535789087e-5	TRUE
Mir5623	0.21673249804530528	0.45193002752487343	0.9428707668952623	0.36834309308420854	0.48732566015359635	FALSE
Nrarp	1092.4488291662383	0.4518534220515052	0.1010292690098016	6.400583905933335e-6	2.9701024372374577e-5	TRUE
Frs3	916.8295436455701	0.4518187176518305	0.10194431011677763	7.880724514098227e-6	3.5956104168183064e-5	TRUE
Rps27	592.1651011166097	0.4516698932104079	0.2721731379479093	0.0756280713026279	0.13519767635288876	FALSE
Pcgf1	515.2577284405859	0.45165464803042704	0.10698260326386415	2.0046204238525124e-5	8.546889949129482e-5	TRUE
1700066O22Rik	1.3630421547031493	0.4515859235571392	0.5948321124257401	0.2990460112276425	0.41538256234745125	FALSE
Esyt3	294.3627897796059	0.4515340382066654	0.1958033808213657	0.017015635508278223	0.037623682900207824	TRUE
Fbxw26	5.572060604727632	0.45149648774412865	0.2889470905370012	0.09569493425687037	0.1644438063561745	FALSE
Hspa8	89426.57138573422	0.45145117466809276	0.09096090206269318	1.6368968964836977e-6	8.455989915946442e-6	TRUE
Dkk1	7.537997598639406	0.45140504360590167	0.2760623490836068	0.0811210407237445	0.14329439238648134	FALSE
Gm25541	2.7653236409610003	0.4513440995632274	0.39315683202531987	0.19494932146941765	0.29499546603817534	FALSE
Smpx	0.5753579435354624	0.45133163638785007	0.6533075055657896	0.31221136320911635	0.42957361411625417	FALSE
Mmp15	1112.5440378885478	0.4510060055955622	0.12459997364685928	2.4508847084669147e-4	8.443847530848784e-4	TRUE
Dcun1d3	1041.0652006093364	0.4509963011365773	0.1473695210421012	0.0018657300966075142	0.005275254893738752	TRUE
Kcnk13	480.0309098510109	0.4509279614883887	0.21838253020120796	0.03113880548000859	0.06344825111223637	FALSE
Gm41030	1.096875709906639	0.45090958646485074	0.5432358977678937	0.2900876281097593	0.405408098206249	FALSE
4930558K02Rik	2.632683677914143	0.4508500167949638	0.39421727173484006	0.19570836706550138	0.29590832518675647	FALSE
Gm10516	257.5557435581027	0.4507771422174029	0.11390416154139742	6.232805448619048e-5	2.4198202721770648e-4	TRUE
Timm22	1149.957867275992	0.45058020929025105	0.09920074805969525	4.6328125583099335e-6	2.2050781527537585e-5	TRUE
Prss54	7.767941199950091	0.4505344308345794	0.5609187576549941	0.2776441189805469	0.39212583263226203	FALSE
Gm23318	6.206777404758123	0.4504700222940296	0.24235058612565205	0.05269952750015627	0.09956951978525048	FALSE
Or8j3b	5.787092728101373	0.4503958462360545	0.3183227431951598	0.12336776599442507	0.20306488964529218	FALSE
Immt	5759.2574194346125	0.4503214965900917	0.0779093962674752	6.665948702048684e-9	4.858525554947039e-8	TRUE
Gm38505	0.2494123103475301	0.45027106127932487	0.9526143522850622	0.33957972980146417	0.45864997600891616	FALSE
Mrpl53	800.3304688346597	0.44996000338933245	0.11512266572074066	7.637757475137635e-5	2.9053329479212907e-4	TRUE
Zfp423	909.8348576558786	0.44980125051233333	0.24536139693041523	0.05280553279280787	0.09972808050030126	FALSE
Rlig1	716.0340606692894	0.4497882131967492	0.0834625657289305	5.874778521352388e-8	3.770679335194341e-7	TRUE
Nin	4108.117812612669	0.44977233879083806	0.12373527336019206	2.317326325948592e-4	8.02288077888979e-4	TRUE
Sigmar1	1211.8090619255042	0.4497079354493469	0.08775394216430596	2.472669900245131e-7	1.4631259525035392e-6	TRUE
Rpl13a	14594.717614860836	0.44966403411801603	0.13727716419048555	9.769257691440902e-4	0.002957761312318793	TRUE
4930545L08Rik	0.5452408251280726	0.449534327166836	0.7243214913614696	0.30177958818525175	0.41835603519296316	FALSE
Peg3	22947.962223292932	0.4495123001857761	0.11602986226744827	1.6831468710278466e-4	6.00117738004244e-4	TRUE
Polr2g	2170.914884135926	0.44918459059658744	0.07295420024690384	6.163928726652921e-10	5.1207325477491886e-9	TRUE
Por	3857.3158174416862	0.44902232351885946	0.08926758078464278	4.467045120881963e-7	2.5381449126702247e-6	TRUE
Atp5mk	3778.3002632082384	0.44873348509174443	0.12516199524862517	4.2446106203906686e-4	0.0013906457894431413	TRUE
Slc35e4	1064.6014630679224	0.44859589955420826	0.10721740757908894	2.357875206111402e-5	9.936696930570261e-5	TRUE
A530016L24Rik	17.200499325940154	0.448591431162399	0.1683354215102238	0.006418487473756771	0.0159001039119504	TRUE
Myh3	105.32563329666574	0.4485449283053673	0.5267831400105565	0.2669503912000524	0.3801311618400191	FALSE
Capn10	1514.8372784536712	0.4484809511225983	0.07549217496516408	2.3905873754545247e-9	1.8410458027886483e-8	TRUE
Tars3	1869.8949219338438	0.448456811900963	0.09121380346355455	7.283932033836556e-7	3.992988233164104e-6	TRUE
Foxb1	5.310373078402027	0.44836858971390076	0.4872303487128309	0.25513368342812764	0.3667973113337019	FALSE
Dcpp3	0.5332578072441315	0.4483306804100633	0.6764087438499967	0.3046688290365948	0.421249290285121	FALSE
Sgpp2	690.4909294542972	0.44828467268695116	0.28403147485254043	0.08971241300562159	0.1558475369800689	FALSE
Trim28	6558.99686484963	0.4481394291187489	0.08926427603675788	4.7413172285348895e-7	2.6798233547013216e-6	TRUE
Ttll7	12831.857448137811	0.4481104104540659	0.09376697763699106	1.8646529229675319e-6	9.527916497082342e-6	TRUE
Calm3	55833.31243087718	0.4480801147379182	0.12071750003020595	1.7047070422660158e-4	6.071338330341741e-4	TRUE
Mirlet7d	0.3793885770271585	0.4480793219624391	0.9670935267439872	0.33785047714207805	0.45686092788765853	FALSE
Rab9b	1874.1654018975298	0.4479962021958134	0.12247368473941525	2.175499322862226e-4	7.571327791342335e-4	TRUE
Fubp3	1724.6416314633143	0.4479747413530703	0.07315158421694237	7.660806340719514e-10	6.2810823229283455e-9	TRUE
Alkbh6	1110.5757979277844	0.4479581172743547	0.09916725069875114	5.203004540978578e-6	2.4526898232838473e-5	TRUE
Dnai2	164.26907461076988	0.44789754472300747	0.20602643634134588	0.02381837484133666	0.05042367372186216	FALSE
Rab34	936.4668517738579	0.44781331062183094	0.13019580603721378	4.8103460904473503e-4	0.001559477598310139	TRUE
Cyp17a1	3.316181876323199	0.4477602042109377	0.6043486113497104	0.29180132209978116	0.40717302268032746	FALSE
Nyap1	4241.254210532043	0.44775451547311024	0.06087087350280059	1.899518591173105e-13	2.2778082734300958e-12	TRUE
Atg4d	1317.2329625630616	0.4477075167003128	0.08717323260163612	2.3330128310999954e-7	1.3884931398586688e-6	TRUE
Meak7	669.9130760920141	0.4473619267644008	0.07628042386490891	3.784970592242004e-9	2.841244546968898e-8	TRUE
Cdr2l	1239.6650860700593	0.4473001550038	0.10347191318956624	1.2745615128760499e-5	5.6408465230774606e-5	TRUE
Allc	6.520079199169686	0.4472740116396733	0.39178178517910556	0.1903222539613914	0.2893144267165893	FALSE
Vmn1r40	0.22633261694589935	0.4472487077973913	0.9423788123508002	0.3751637325657261	0.49412022172970693	FALSE
Plekhj1	1057.904775919613	0.44721086336785615	0.11076723077998823	4.4802473114103317e-5	1.7924164474068972e-4	TRUE
Zfp977	26.523613463165713	0.44705097332029625	0.1747876417893768	0.008804179154388903	0.021034638165919103	TRUE
Mroh8	51.43003479621277	0.44692132887759023	0.18614143742849962	0.013235056257666555	0.030171385189107607	TRUE
Abhd17a	4541.869182737991	0.44680867729705526	0.13253197364974614	6.27325116211193e-4	0.001981950626003741	TRUE
Lsm5	180.02375586339642	0.44662100278645744	0.17321292849144354	0.008128985724477128	0.019599839579145066	TRUE
Enkur	102.35644666563375	0.44650962812671213	0.36642991304793027	0.16800438197471745	0.2619123822831483	FALSE
Tmsb15b1	63.82875613439089	0.44627595316583857	0.1303753519751759	5.139885136297316e-4	0.001656049633402711	TRUE
Sncg	140.19946808208732	0.44620864766037416	0.3383461233191919	0.14316902959069536	0.22985661931759946	FALSE
Ovol3	0.8296305453688945	0.4461412127348529	0.5603812048621023	0.30443073937614473	0.4209984723386589	FALSE
Rnf44	7926.291107626752	0.4460863045125516	0.10840801383602891	4.026503974643937e-5	1.620649906371838e-4	TRUE
Lamtor2	1208.4323838136695	0.44608386721754173	0.1292819548727942	4.6155213189648695e-4	0.0015023565140871668	TRUE
Ooep	16.454390224093096	0.4460592476874033	0.21960334371469453	0.03425513792933988	0.06885706379703452	FALSE
Casd1	3567.939971025256	0.4458519643768072	0.11801114382886484	1.349180977400338e-4	4.899405993840404e-4	TRUE
Borcs6	1066.310860205762	0.44577174289335253	0.1252338229201102	3.0702013398531245e-4	0.001037180524444697	TRUE
Aamp	6405.647706964612	0.4454980084752333	0.08718557105987867	2.7134333785433763e-7	1.5963868079080104e-6	TRUE
Ltbp4	3396.426256293117	0.44547204626048864	0.19729262661304153	0.01947586871531112	0.04230951660493795	TRUE
Scyl1	2965.6417151920623	0.44547140247739847	0.06799034917835095	4.751474787016238e-11	4.4984612448983916e-10	TRUE
2610307P16Rik	16.865676075057728	0.4453791900889861	0.43241827412752815	0.22143612202299628	0.3273554822102433	FALSE
Abhd14a	1118.4913521923409	0.4451258524888515	0.10791930983120716	3.0804669501689004e-5	1.2697507070977322e-4	TRUE
Pnma1	207.77850606317477	0.4449895427308692	0.11263727919086382	6.43737158151652e-5	2.487658750008442e-4	TRUE
Dtnbp1	2005.3551667651052	0.4448507947380958	0.169933257182841	0.0074239720022045005	0.018061985541404764	TRUE
Tubb3	13662.773762100287	0.4446956515449702	0.11094881101428666	5.1537882669217825e-5	2.036264900561572e-4	TRUE
Gtf2e2	644.5039813943267	0.44452329454250566	0.07925006837652297	1.739476230975191e-8	1.1989430187857088e-7	TRUE
Vmn2r106	0.3093683411808446	0.4442895396186525	0.8451053837933672	0.3318404267609037	0.4504873947129926	FALSE
Artn	23.667033698079823	0.4442835700560818	0.19570455207445847	0.018906159203753298	0.04127769990834076	TRUE
Ogfod2	1139.725126833506	0.444236039142704	0.11369131383817442	7.795304258474408e-5	2.959777537520635e-4	TRUE
Plagl1	1886.5476019009566	0.444177157789024	0.25899129658063774	0.06870187139828195	0.12467156282031715	FALSE
Plekhm2	4732.879991044876	0.44417702197504383	0.10705057824458118	2.8202889206205594e-5	1.1710578122032407e-4	TRUE
1700125G22Rik	1.786589728492739	0.4441498574362649	0.4560367993729789	0.24866189004373712	0.35931632855110324	FALSE
Pxylp1	713.3982033770927	0.444125542585248	0.12334595055842698	2.685708951462726e-4	9.178645092179256e-4	TRUE
Brd4	5509.714675187693	0.44411627947355053	0.07863151449357524	1.3575038943203981e-8	9.479938970603928e-8	TRUE
Slurp2	0.7670636465248555	0.4441124973846972	0.6858497725593942	0.3100248620507345	0.4272873938274737	FALSE
1500011B03Rik	4004.550072710926	0.44398214279281495	0.06659496970103894	2.165170481254416e-11	2.1256325855097701e-10	TRUE
Phlda3	1038.2862382071362	0.4439582997093098	0.24016541696227608	0.05136702478418593	0.09735331707461123	FALSE
Fkbp4	5396.512504857715	0.4439557726647946	0.08164806045107278	5.947732212409142e-7	3.3103227349321775e-6	TRUE
Gria3	11453.905170020185	0.44395241593999707	0.1278286552426892	4.341104898247725e-4	0.001419526662989738	TRUE
Mettl13	842.2509987354832	0.4437669974976482	0.09393580270906154	1.9424963824553533e-6	9.889868842354426e-6	TRUE
Slc26a3	22.652594516633513	0.44348581873101506	0.26436506812402505	0.07431000931319433	0.13311543120126362	FALSE
Urod	1469.8512457818406	0.4433358917706465	0.10292699855372757	1.3721302000323022e-5	6.026365540873909e-5	TRUE
Taf3	922.6455450942611	0.44323775163803514	0.07873096597701987	1.5330190654541795e-8	1.0624791435836517e-7	TRUE
Mir7665	0.20307131641664003	0.44307968472946335	0.9322349948901367	0.40243790673728663	0.5211957518857432	FALSE
Kctd3	3760.6915766436878	0.4429183331357189	0.059610390786627575	9.749946952543126e-14	1.200402411060108e-12	TRUE
Fus	13291.570691389026	0.44282637990993473	0.05655293035871451	4.471358276306642e-15	6.186474870037009e-14	TRUE
Micall1	3926.9625308916015	0.44273333792340763	0.16992448573354874	0.007758495213592666	0.01879154962841898	TRUE
Pop1	435.63159581240717	0.4423237754355189	0.08760211505355019	3.751362629498001e-7	2.157559046715865e-6	TRUE
Nat10	1844.2720319584103	0.4423178692183971	0.10569041693902344	2.3670091009975647e-5	9.973328139676247e-5	TRUE
Lrp1	28471.57871411244	0.44225866965064287	0.06887630611842369	1.1081765752600061e-10	1.0049247819024474e-9	TRUE
Ovol1	41.791819242427884	0.44223428503900963	0.18719403982061283	0.014661987959281229	0.0330143286917202	TRUE
Mir344g	4.572157871356164	0.4420541478904897	0.2970231834307988	0.11106035745997273	0.1863246059474095	FALSE
Or4a74	150.34419335952333	0.44195697362585523	0.09282576347825483	1.6739767907371515e-6	8.627800943813028e-6	TRUE
Polr2e	2126.7574357544872	0.44192123524527166	0.1228096361126228	2.611869536936866e-4	8.943890528364336e-4	TRUE
Ndufaf8	418.59233167433365	0.4419090491793147	0.1088280383111102	4.077636834074322e-5	1.639769184566308e-4	TRUE
Ctsq	0.20087279944136316	0.4417399716237352	0.9401281240921187	0.355133326331104	0.4741550679136902	FALSE
Oxnad1	663.4334526116786	0.44110045728036507	0.13323192454632107	7.841388003140922e-4	0.002428120421159106	TRUE
Sstr2	722.5011285879821	0.4409331487823655	0.19985938695633107	0.022218824326814785	0.0474376941470762	TRUE
Bbox1	103.53597497563631	0.4408096552876778	0.32615576333243224	0.13615207589963463	0.22095111929091202	FALSE
Spaca6	1379.2115031159628	0.44071668498283323	0.12105039047244481	2.2587429431110347e-4	7.836880094567788e-4	TRUE
Bsdc1	2819.332038917911	0.4406221538449894	0.10617851085860673	2.8114618341463145e-5	1.1676072873831852e-4	TRUE
2900079G21Rik	276.0714464819402	0.4405172060245442	0.15981517522556607	0.004860195729779828	0.01239056334858626	TRUE
Gpr63	316.84787984954875	0.4404304537342256	0.2491670051136044	0.06234985500252239	0.11479612899192396	FALSE
Tango2	2540.061442573259	0.44022957541615254	0.0881151684820749	9.21853917969642e-7	4.9714500758907365e-6	TRUE
Tas1r3	71.67958299019078	0.4401285030396319	0.14619242251451187	0.0022118306670083267	0.006150632569094584	TRUE
Tomm40	2919.6918180483426	0.44010459215224446	0.09237364369946074	1.5698504464819853e-6	8.13196216599294e-6	TRUE
Actr5	485.3371246226498	0.4400718360733099	0.1013787577013791	1.1870205472608727e-5	5.2803238686269706e-5	TRUE
1700016H13Rik	1.3441717764343268	0.43994106106320396	0.5594193485021975	0.29987398636108803	0.4161998040465528	FALSE
Atp2c1	7807.656337540483	0.43981860977087517	0.07266329666175539	2.3509407149036162e-9	1.812986384649032e-8	TRUE
Eef1e1	869.5231688830629	0.4397605524354383	0.08003666306129949	3.261002942705866e-8	2.172718986317452e-7	TRUE
Atp5mf	3329.8092400320716	0.4397451860149089	0.1563321834595237	0.004080744111823815	0.010605801340352411	TRUE
Dcdc2a	448.10390095376147	0.4395823700498189	0.14841236447249098	0.002534697726553889	0.006942439915767444	TRUE
Edf1	3405.8343458430563	0.43956488453394943	0.12924938195613248	5.747017116429431e-4	0.0018315828721097607	TRUE
Smyd5	2430.843397711744	0.4395015824570731	0.0741135736552631	2.5487385335430924e-9	1.956834957069127e-8	TRUE
Armc2	422.5554667577942	0.4394570657703152	0.1261899343013294	4.1354972521590294e-4	0.0013576552479463635	TRUE
Pcdh12	19.419479057681677	0.43938324627017417	0.23558524006064796	0.049940612426982764	0.09499275786380851	FALSE
Cd24a	592.6232727876032	0.4393564419099272	0.35024950866747073	0.16061544322793056	0.25255548106453146	FALSE
Gm4553	0.8064321847798399	0.4392617171258546	0.642527963029613	0.32572346127002866	0.443998536400679	FALSE
Syn3	621.4663735801844	0.43923737544746055	0.20314257690882392	0.02490892659155624	0.052373923311047565	FALSE
Gpd1	4386.03269089187	0.43884556317526235	0.16144743536969516	0.0056797791500499	0.014261026710566744	TRUE
Gpr158	8316.85987367097	0.43883942945799154	0.1474539878954309	0.0024403188268098644	0.006714891434239183	TRUE
Ahctf1	3650.1705207943205	0.43876035075228687	0.10832439317063429	4.2869238447672935e-5	1.7181175082507186e-4	TRUE
Hmgb4os	0.2578605032879187	0.4386565741384929	0.947129821605787	0.35364913567766576	0.4728164772101186	FALSE
Lmo3	6755.504144867872	0.4383743436189085	0.08972751045215852	9.09487037960978e-7	4.914146283120097e-6	TRUE
Pbx2	2421.002446236561	0.4381766287624091	0.08407653312543246	1.593921573179428e-7	9.716724925051697e-7	TRUE
Mex3d	813.1093165721563	0.4380736292942858	0.07940883648495528	2.925843301160064e-8	1.9563382215041236e-7	TRUE
Dph2	589.9111228791076	0.4380347246839425	0.07006359886053039	3.421884439849155e-10	2.9212155255876723e-9	TRUE
Atg9a	6815.256074617448	0.43798836276783715	0.054958518822047	1.3464636153659521e-15	1.9451790425440308e-14	TRUE
Pcx	4028.441070711694	0.4379350427845009	0.10187110074500393	1.490127277370458e-5	6.511916764665173e-5	TRUE
Ndufa4	6897.963299319864	0.4377636074881514	0.12454485937475662	3.718076103093567e-4	0.0012320833344269554	TRUE
Ndufaf3	1133.2551131206892	0.43772473904232234	0.1105490802213377	6.258162088233189e-5	2.4275777349648758e-4	TRUE
5330416C01Rik	73.2246752103145	0.4377144845442198	0.5338047034697789	0.2808023679812516	0.3956394277434581	FALSE
Akap8	5060.968947624688	0.43764765474349615	0.11082011059914307	6.550693662985253e-5	2.5254338895374257e-4	TRUE
Pla2g12a	871.0475277544906	0.43763008672125026	0.09072808694333637	1.1836570939784966e-6	6.2548507329825544e-6	TRUE
Zfp473	91.64225054854795	0.437576240373761	0.16651118718820526	0.007147554767454936	0.01746097442920399	TRUE
Prrt3	2730.0560858359413	0.43754430608704337	0.1104977201028176	8.059506291549298e-5	3.0523926880775433e-4	TRUE
Adgrl3	4547.687400087645	0.43725955245973447	0.16200529970331254	0.0063258390080376675	0.015685240653431794	TRUE
Ift22	2130.8098414642664	0.4372575792174258	0.0990862422990062	9.047247099613391e-6	4.091464840962755e-5	TRUE
Ubl4a	2857.570703738566	0.4372315870872192	0.05896372740559323	1.0795478278971971e-13	1.3233545034700711e-12	TRUE
H2bc18	1.234311681492577	0.4372286037872883	0.9986736550494888	0.06583279158228035	0.1202673490232921	FALSE
Utp25	1028.1034284048708	0.4371333154016119	0.10132811632815723	1.340889198955373e-5	5.9008532668899476e-5	TRUE
Suds3	4144.8625909931825	0.4370513705222947	0.06658072994481432	4.393712980772215e-11	4.175506696373595e-10	TRUE
Prkcb	20446.075845538642	0.43703468315622745	0.10749842331641919	4.014851713411685e-5	1.616248024404276e-4	TRUE
Rpp25l	558.1833537830181	0.4370147876579554	0.13552995241393057	0.001052250560178974	0.0031624940301931627	TRUE
Or4c3d	1.5814726908109027	0.43699023785334357	0.4603121713074469	0.2640138289465198	0.3768764861305106	FALSE
Ddx55	1359.8071938200035	0.43694789333067774	0.06462012463260443	1.149978347829246e-11	1.1665099323443116e-10	TRUE
Mab21l4	1.5248555331779676	0.43692954300053777	0.5553478387846996	0.3088368865582529	0.42599982742480746	FALSE
Dzank1	14815.51169948908	0.43673685945638596	0.15952008697103964	0.005188747971034267	0.013146536039716536	TRUE
Tnnc2	2.991767858969908	0.4367182431275015	0.6902776989020049	0.3065226806450407	0.4234495031486704	FALSE
Speer3	0.3874019422135914	0.4366874084836237	0.8740141713549496	0.31162274914302934	0.42892055322460243	FALSE
Ndel1	3947.444571955959	0.4366097751560441	0.07156583564978782	9.042001694715692e-10	7.362127774846331e-9	TRUE
