Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
Dnah6	216.9210888644742	0.6388221318620402	0.45896061094955426	0.08919313648666463	0.1551244721457974	FALSE
Celf5	13355.712129775658	0.638481298415028	0.13611648026841255	1.9263478885934086e-6	9.816505376763521e-6	TRUE
Ppp2r5d	6245.397521072475	0.6383810223830098	0.14188932047940828	4.725012891562797e-6	2.2418741561565024e-5	TRUE
Rbm33	5748.063323861471	0.6383229518000676	0.14328956076626018	5.810028199858267e-6	2.7189727824414435e-5	TRUE
Cep131	1296.7422212834933	0.6382192101096793	0.18106956847211472	2.838540907283981e-4	9.652749049167514e-4	TRUE
Dnaaf6	4.468430887764622	0.6381760734954448	0.6676514633784676	0.1515295755587467	0.24064832016574061	FALSE
Dvl2	1270.1854331237055	0.6381158160435311	0.10335178615862044	4.745807328785487e-10	3.991073723798e-9	TRUE
Rhox5	1.1185159245129508	0.6375998717309569	0.7409670034646185	0.17336505185861045	0.26874796587720884	FALSE
Srxn1	3949.463558698375	0.637595916326577	0.09338737373111196	5.802376558910221e-12	6.051624143195972e-11	TRUE
Defb42	26.77706938910808	0.6374971136661218	0.32629440858355746	0.03116135303918593	0.06348672305556423	FALSE
Or8b42	6.103356605809028	0.6374621742082156	0.2822659243163116	0.016961234061623302	0.037525442397751733	TRUE
Obscn	373.86797817766507	0.6373060857225031	0.2840170598213137	0.015373031710656605	0.034409501985192915	TRUE
Flicr	44.444134770886215	0.6370887679953169	0.25751741009363477	0.008509412770959407	0.02040596223112398	TRUE
Pnpla1	72.47737515936154	0.6366872327541864	0.20484519995379855	0.0012273853321779782	0.003626584768460972	TRUE
Gstm7	873.0404593185967	0.636601244510675	0.17589840731988782	1.9113442348645747e-4	6.729791489668189e-4	TRUE
Mapk1ip1	1831.8216898799844	0.6364465973611709	0.10454477068846339	7.638236873489598e-10	6.267128946344299e-9	TRUE
Gje1	1.7147480541029356	0.6363256743666625	0.45769944848043476	0.10681439298170509	0.1803131723629561	FALSE
Pla2g5	71.04955004693507	0.6356089020802367	0.36709876347021725	0.049103459353064725	0.09362122031513986	FALSE
Rcan1	2252.2094570175777	0.6355518371752376	0.10533154048060545	1.0613981041746946e-9	8.553308062906711e-9	TRUE
Pcsk1n	20642.002988506607	0.6352235389307036	0.17261639662090464	1.5363241270418298e-4	5.518644414350066e-4	TRUE
Srm	2312.1141657536123	0.6351004282166045	0.11949535102868783	7.367462638893148e-8	4.679530418740008e-7	TRUE
Ift172	3002.742682815194	0.6347779689684222	0.0828854385848539	1.4407997357231483e-14	1.8947733274681822e-13	TRUE
Myt1l	13999.82756809937	0.6347231797362344	0.1594238327336653	4.706599292208824e-5	1.875662054678349e-4	TRUE
Smim38	16.305444586320863	0.6346276104955341	0.34965377172686096	0.04318142243590502	0.08377322094705175	FALSE
Ifrd2	428.235501701169	0.6345978621009183	0.1313746123721082	9.146259171162979e-7	4.939548722431477e-6	TRUE
Nsg2	38413.380994711326	0.6344265197045299	0.11828113315077887	5.479182683811406e-8	3.5288061894027824e-7	TRUE
Pcp2	31.999149798954026	0.6343986488921669	0.449969247003552	0.08790828983619661	0.1531171030217922	FALSE
Tgm7	21.388541022160485	0.6342674771283533	0.1889293537462142	5.350167567737766e-4	0.0017189354536072674	TRUE
Pnlip	17.74489376480189	0.6342289951561451	0.2691258734595554	0.011920302818034023	0.027468153651516298	TRUE
Synb	21.919237566237452	0.6340666117207112	0.16864636679483946	1.1945598179304878e-4	4.378759852089353e-4	TRUE
Vmn2r14	5.461850186811714	0.6340302486651858	0.32435267139038826	0.03388374041879304	0.06819635071364176	FALSE
4930407G08Rik	0.8949905254489101	0.6340149033288462	0.6418706365327476	0.18372832348719287	0.2812413214088079	FALSE
Polg	3385.2443949436283	0.6335581359141965	0.06266684750573018	3.6953804357643015e-24	8.124799439100089e-23	TRUE
Ndufa4l2	125.07123462398401	0.6333194769367263	0.18379798234526645	3.791800924775221e-4	0.0012535704960677085	TRUE
Prrt1	7064.103368656963	0.6332179853549167	0.15211983103351415	2.2567739520722413e-5	9.544475714139578e-5	TRUE
Plekha5	4246.827372658466	0.6329824369311345	0.19093317153251116	6.007747939615366e-4	0.001907677520412248	TRUE
Abtb1	1547.2212429712424	0.6324830623660074	0.08947160268725778	1.0595526116561715e-12	1.1885095862491978e-11	TRUE
Tmem240	1392.1792742975442	0.6321970202054208	0.129623243302799	7.201982877939361e-7	3.952862746326465e-6	TRUE
Tnk2os	28.594173098458057	0.6320836438515762	0.21795922908559517	0.0024354085101219508	0.006705465694251146	TRUE
Izumo4	1335.7858318570738	0.6320427160741422	0.10475475084135955	1.1260270064478557e-9	9.038638395162667e-9	TRUE
Spsb4	179.8019579531095	0.6320283078657521	0.20202121769407538	0.0011429964217582274	0.003403515653870602	TRUE
4930568G15Rik	13.282971408386906	0.6319017392009785	0.2517393435550734	0.007993268929604698	0.019299402526782944	TRUE
Oaz1	11918.750032378006	0.6315786244294324	0.11635966179389072	4.2466026193282046e-8	2.7817895893365493e-7	TRUE
Adam32	20.156955913610112	0.6315704545701148	0.4043322215751906	0.06874318589957358	0.1247300231790207	FALSE
Col28a1	50.03840509669209	0.6315268939592608	0.38630162468641627	0.059668100579050753	0.11046205715134591	FALSE
Car14	491.9314269556323	0.6314664452517225	0.2557521220003976	0.008594538823913747	0.020581278741289715	TRUE
Tmem143	899.7242718496084	0.6313048043217149	0.1605017120889693	5.5372005743875554e-5	2.1751911790130653e-4	TRUE
Gm29674	40.63329233306304	0.6312461916768282	0.2772179246148736	0.01440360949137385	0.03251231042244224	TRUE
Dock3	13522.410820993697	0.6310844098092263	0.18426633220629657	4.0911022394968786e-4	0.0013440577414206244	TRUE
Bsnd	0.9060875493980171	0.6309306374826131	0.7797652808523061	0.18092712598140787	0.2778572063293334	FALSE
Nat8f6	29.36678840253054	0.6309000619387546	0.2122088028127246	0.001994822429897766	0.005599588571244599	TRUE
Snora73a	9.6747784548048	0.6307761914035697	0.2160370459762736	0.0024745595887658116	0.006794206653007299	TRUE
Shcbp1l	151.48489215758718	0.6307437868988156	0.17002624935511845	1.3744394509717845e-4	4.979917009458102e-4	TRUE
Eml1	3179.786626640131	0.6306462137184147	0.13980826242858524	4.331493408197634e-6	2.0725815036470134e-5	TRUE
Nlk	3048.5345852622895	0.6305279865406604	0.12408936172199948	2.4059035731816943e-7	1.4281099548486504e-6	TRUE
Actl9	4.274285297236008	0.6302802827150987	0.40377591760334436	0.07382570171430712	0.13245803295264638	FALSE
Kif13b	2995.2545278469697	0.6302513295940362	0.18453916712552615	4.324418187544484e-4	0.001414945119182067	TRUE
Runx1t1	1626.245542909645	0.6301931290520736	0.20950407836858095	0.0017105614048204217	0.004876212160187492	TRUE
Fads6	1613.618013415879	0.6300343214997365	0.14551025808442647	9.792155618081672e-6	4.400136793159884e-5	TRUE
Gm38416	4.123158908511266	0.6299142128045188	0.3224114143594822	0.034963293192840535	0.0699855606106825	FALSE
Il34	2223.2659887093673	0.6299080536570766	0.07840804696646	6.464306356200377e-16	9.558876065684643e-15	TRUE
Adss1	746.3678984796022	0.6296088329276709	0.24236571507202406	0.006017561672398894	0.015007349520959466	TRUE
Gm17634	19.18723361680722	0.6294438800082466	0.45210501601028785	0.09209836787786058	0.1592572481759911	FALSE
Fam151a	3.127331510414321	0.6294218962812431	0.5791135237784464	0.1475199601693787	0.23548962181863353	FALSE
1700109H08Rik	199.0210893129024	0.6293604764552646	0.314148913449303	0.027731215817073388	0.05744159739010339	FALSE
Prss30	43.92264956002725	0.6291801543478094	0.3607311984609686	0.048589318246919457	0.09277412531840364	FALSE
Gpat2	24.034474845547543	0.6291524241467922	0.3210519268115347	0.03143738479634082	0.06396829311538034	FALSE
Rerg	824.9231871635658	0.6287619137724968	0.2405837274025858	0.005795533823953996	0.014514829448889412	TRUE
Ttc36	7.608275101812284	0.6286220537837556	0.3612116549814791	0.05107282913211214	0.09690147733829864	FALSE
Cfap44	417.12184565741336	0.6285635857333358	0.25555234510016933	0.009013574000756384	0.021475836333974797	TRUE
Mir7022	0.7682011384418894	0.628369347077023	0.6404923809124854	0.17999329994079097	0.2767807622352942	FALSE
Or52w1	18.50785473326037	0.6283567109722727	0.22272834591667445	0.0031755906590185392	0.008476751043934107	TRUE
Pard6b	288.39678775693704	0.6280161478456724	0.1223730685555783	1.9431648882119627e-7	1.1681752709218882e-6	TRUE
Mir1947	0.33375800774081477	0.6278693679295114	0.8884303835608626	0.2149257013020179	0.3197829096797047	FALSE
Or6y1	0.665501366210611	0.6278674508003584	0.8212803303486184	0.16199730676569055	0.2542149688490717	FALSE
Mcmdc2	157.89969537689788	0.6278597260210077	0.1487849205066158	1.6343071062121915e-5	7.072183683072305e-5	TRUE
Map2k7	4226.197384304441	0.6272053839561146	0.08103649696290935	6.508765415552567e-15	8.848159126019084e-14	TRUE
Meis3	1377.516121898554	0.6271881155759232	0.11120490796276948	1.1589155110557111e-8	8.169938257770202e-8	TRUE
9430018G01Rik	16.106763385946046	0.6269703012802162	0.39360496217596286	0.06569745592518557	0.12004924777783363	FALSE
Vmn2r116	9.922053871085177	0.6267200341999197	0.2325827626933816	0.004927976521928411	0.012542122392374155	TRUE
Gnb2	13524.171774105878	0.6264860858578308	0.1239881852093258	3.6178805119265826e-7	2.0877010467493545e-6	TRUE
Gm23442	3.600884962850936	0.6264661542572175	0.3909071729212639	0.0709344734181358	0.12806431676513205	FALSE
Dusp15	787.3240517722691	0.6262687867971483	0.1578503497386819	4.8353618804907525e-5	1.923242403760458e-4	TRUE
Cdk9	3673.6983798627507	0.6257257018149124	0.0774822009022722	4.532539935487115e-16	6.778255525435445e-15	TRUE
Bcl2l10	0.7210002450272728	0.6256356961203374	0.6766457184721387	0.1902063512928403	0.28915770633490434	FALSE
Caly	7521.751670693577	0.6253463795131963	0.13797353410112917	3.96479575492394e-6	1.9104799006867812e-5	TRUE
Dnah10	201.88037266985322	0.6252627056606973	0.4294801766943413	0.08275364453903203	0.1457321239815429	FALSE
Gm34639	8.453015448879025	0.6251080413736257	0.23726599827095288	0.006058528653764031	0.015096179320458156	TRUE
Rgs22	76.99217184380191	0.6249496230185744	0.47328441908572516	0.10240802477626576	0.17420319417267446	FALSE
3110039M20Rik	159.37729223978585	0.6249110170230305	0.12358766831342391	2.8969198125269294e-7	1.6969817011602214e-6	TRUE
Sh3glb2	8324.988798406968	0.6242933041431574	0.09798937418397896	1.3018152529098012e-10	1.168786815534923e-9	TRUE
Arhgap6	1094.865241897539	0.6242363861176273	0.37498676886272725	0.05721732604372687	0.10667506335224915	FALSE
Fbl	925.6918934593989	0.6241128034321034	0.14108657707675187	9.077985955658716e-6	4.1037221797552316e-5	TRUE
Sprr2a3	0.4714116143175065	0.6240979292001516	1.1283095776954637	0.17079096868505642	0.26555984526295096	FALSE
Iqch	20.299732430223624	0.6239485347619662	0.20657969723055658	0.0017083243304518052	0.004871556586304231	TRUE
Dph1	817.8201141559076	0.6239247960806605	0.1083954385809877	5.894929484598039e-9	4.337162194924201e-8	TRUE
Or5au1	4.562996485178576	0.6238776194713221	0.3690771137813515	0.05932739607076911	0.10992910686845526	FALSE
2310033P09Rik	656.5784759059846	0.6238254574066477	0.10048274628863921	3.6557166537393515e-10	3.1137714840224276e-9	TRUE
Celf3	9299.015486137023	0.623742002484583	0.1333117012087175	2.1290552426249254e-6	1.076204776773468e-5	TRUE
Tyw3	517.2384321296882	0.6236640433955366	0.10853444136725587	6.234894444962341e-9	4.569422803221346e-8	TRUE
Fam43b	1227.9382990716579	0.6236398189202471	0.10702336062894399	3.837284862404354e-9	2.8766896478449636e-8	TRUE
Gm39168	1.0996395099127731	0.6235586081232936	0.6444408596768068	0.18386442338760697	0.28139207537563815	FALSE
Cfap43	175.0287014127126	0.6235561155452409	0.34418125536818894	0.04261211155031929	0.08276829925214706	FALSE
Gm50270	22.08976081859497	0.6231572122715914	0.23877582445812268	0.005998492793966355	0.014964751661447387	TRUE
Or52a5	0.8763450043024195	0.6228545042308213	0.6222703957202669	0.18415475732648276	0.28176002306762304	FALSE
Prr7	1725.4309997228431	0.6226505575921453	0.15236165815654035	2.9586443651965128e-5	1.2233325355454544e-4	TRUE
A930011G23Rik	2021.9991618098652	0.6224111616531345	0.2613602159990823	0.011199049168127173	0.02601589817040242	TRUE
Sgsm1	5901.384437066534	0.6221380593452207	0.10154841094683792	6.232203820750476e-10	5.171744295205651e-9	TRUE
Mir6918	0.7345392733505617	0.6220865553984285	0.6805765214335001	0.18885574053129175	0.2875497384488583	FALSE
Smtnl2	79.52962598876891	0.6217419335438782	0.2678413023301517	0.012966460460818948	0.02960989858467757	TRUE
Nkain1	892.6068262310415	0.6215400099276255	0.15011787135548774	2.3504709216218922e-5	9.909192197576984e-5	TRUE
Tmem121b	2954.13235311231	0.6212947728170168	0.08588565349714462	2.684715457000541e-13	3.177194707498544e-12	TRUE
Cdk5r1	13067.058671432522	0.6208269533384619	0.08330434606539502	9.396649234302173e-14	1.1581677931798202e-12	TRUE
Anks1b	16713.647660502447	0.6207267368871997	0.15221571330292985	3.298094939295745e-5	1.3493564727178463e-4	TRUE
Vmn1r79	0.6270881521046774	0.6205518910241881	0.7197800189485206	0.18179950430238648	0.27891083990889753	FALSE
Xpo6	4681.524898253912	0.6203533474566065	0.05497283405191129	1.1856981945843175e-29	3.175927073987413e-28	TRUE
Gorasp1	1851.2133588814504	0.6191838292732931	0.07453708307646426	6.994398324653949e-17	1.0959994043767257e-15	TRUE
1700034J05Rik	1.1509196575527105	0.6190260391180753	0.5945061451844054	0.17211914259056738	0.2672569274993131	FALSE
Foxo6	1362.711292022679	0.618798948437982	0.1782335067520728	3.5185993052625e-4	0.0011739062102959108	TRUE
Adcy3	4107.418335503517	0.6187804671915959	0.09082940831528583	6.635427412778311e-12	6.888641424392379e-11	TRUE
Pik3r2	5922.625806358359	0.618486725555249	0.09130077522756076	9.359420861338711e-12	9.59308774621099e-11	TRUE
Mpp7	429.1033797433521	0.618319772882756	0.21761590211618828	0.002957003365248327	0.007961976626199288	TRUE
Actl6b	3981.0552151907414	0.6181838551203972	0.09514777917074468	5.701735733366513e-11	5.337694562994024e-10	TRUE
Sorbs2os	119.45999317700468	0.6181449703910717	0.188474285716591	6.982757619510468e-4	0.0021828972317395317	TRUE
Icam5	12285.005483394118	0.618037403397517	0.15115166234628907	4.2721698091122004e-5	1.7128123986106795e-4	TRUE
Mia2	2105.9889130713673	0.6177262327570235	0.12450005555409174	5.018802910604005e-7	2.828164954365821e-6	TRUE
Cfap221	24.074096596186592	0.6176666265817163	0.392141983710755	0.06868420613315004	0.12464952374911815	FALSE
Or6c213	13.177345963720537	0.6174753481077423	0.23811346469095943	0.0065472447249837005	0.016178243148405772	TRUE
Or6k14	1.0205594308100354	0.6173272691332882	0.605027427646128	0.18006720942694576	0.27687555933676783	FALSE
1700101I11Rik	60.477223783737514	0.6172161512970782	0.16937534674808227	1.821575579228522e-4	6.443862851164033e-4	TRUE
Spryd3	7085.8753165205835	0.6172088384691953	0.05686262483838046	1.2883845554098184e-27	3.2288261111158384e-26	TRUE
4930528H21Rik	0.3083386638835222	0.6169282397411311	1.0575732083675995	0.29090282452774385	0.40612005551109537	FALSE
Gm8579	1.1621400584343105	0.6168964279856771	0.5357317139240361	0.160203847088998	0.25207815231860664	FALSE
Tpr	6410.530549496239	0.6163229048384917	0.1278902630154384	9.960925774752638e-7	5.341194585464607e-6	TRUE
Trank1	25234.90461560668	0.6159855850628503	0.18091810325699342	6.269168485243776e-4	0.0019809379288665612	TRUE
Pcsk7	1449.1993894722636	0.6158311742698351	0.13648409925532104	4.69650470092e-6	2.229753493414079e-5	TRUE
P3h4	533.2824245464406	0.6155545941437103	0.2269753010036684	0.004375008485077214	0.011297768937905248	TRUE
Vmn1r73	5.272031321038014	0.6150367920557339	0.2711122651695625	0.016975394745677854	0.037549372072364424	TRUE
Sprr2a2	6.8546677504457785	0.6149931708745858	0.6070518736278455	0.15451788481035486	0.24453419112824593	FALSE
St6galnac3	706.1996079645718	0.6148421838843616	0.19132626304844805	8.786134646429811e-4	0.002687859643901709	TRUE
H2-M1	0.5710575139376509	0.6146814587764989	1.0279219146020353	0.16859639399092866	0.26269021365685685	FALSE
Usp29	2912.491231100738	0.6146632285750026	0.18985643624303014	8.059285714319705e-4	0.0024877467044338883	TRUE
Morn3	22.215385652915177	0.61449510901762	0.5735891181176277	0.14404192654243264	0.23094984742797195	FALSE
Tspyl2	5874.406180840991	0.6141483589933484	0.0774884880638143	2.3132959852517613e-15	3.270771656041626e-14	TRUE
Ezhip	3.882093624016165	0.6137094059975026	0.3061999993292962	0.031960787991092934	0.06488129037479802	FALSE
Npc1l1	35.217217872186175	0.6130204731145449	0.15132122028890105	3.539723018613607e-5	1.441683725835051e-4	TRUE
Coro1c	4733.038808426142	0.6129038137816353	0.10780259905386746	9.45850414713427e-9	6.745831447956153e-8	TRUE
Tomm40l	2827.592014934175	0.6121939040431732	0.08504860222606699	4.2094941502669927e-13	4.881050235639454e-12	TRUE
Cfap20	2100.322692511929	0.6119912870503214	0.07746272089662665	2.0463001217603e-15	2.911496959631227e-14	TRUE
Mir654	0.24869385596357146	0.6118870620660525	1.049043884159152	0.2671339618819157	0.38032060903490894	FALSE
Chrna9	1.9716882215972034	0.6118639729343907	0.6802450882882278	0.17372781861480424	0.2691624910335035	FALSE
Prtn3	68.43411677252311	0.6118176112633036	0.21161046150825852	0.0025703984260584062	0.007031890950015174	TRUE
Gm13427	7.092747186230745	0.6116286667087404	0.2920784322573537	0.024635529994437647	0.05191509727245936	FALSE
Dedd	1215.6837714335566	0.6113186418079953	0.08692336014105984	1.4023239857844754e-12	1.543855465578423e-11	TRUE
Nfe2l3	262.52142130159814	0.6112086301713819	0.2548006109706296	0.010718044944819264	0.025010781671401933	TRUE
Hoatz	9.189434765993681	0.6109959446929825	0.5223898396891711	0.13172641763063317	0.21489803960000728	FALSE
Cnst	3171.6093594463623	0.610627985083548	0.14622621959957718	2.0279859412186124e-5	8.636726245325587e-5	TRUE
Mboat7	7591.131884908212	0.610602151374789	0.07102506274353301	9.58398236056154e-18	1.5830747746999239e-16	TRUE
Mir6345	0.6736129238544573	0.6105810655286673	0.6828500305897347	0.19753283234189983	0.2983272927750718	FALSE
Zfp365	20385.086991566004	0.6104807718135639	0.1544713338366787	6.294152298782738e-5	2.4386060210451996e-4	TRUE
Actr1a	9175.341876292041	0.6101182917815744	0.038602556701819564	2.2647984909503694e-56	1.2147066490655426e-54	TRUE
Sil1	1128.5928238488193	0.61002895158783	0.15275172878845739	4.3465860113912546e-5	1.7411018651270984e-4	TRUE
Samd15	133.8660153221958	0.6100106417130948	0.2097782446716468	0.0024373761109352642	0.006710064933542827	TRUE
Nme3	738.4424665275706	0.6100030079158365	0.132268821709776	2.8132949913276543e-6	1.3912439970253707e-5	TRUE
Leng8	13737.740077043227	0.609838905922136	0.1423545055706309	1.3818394569498823e-5	6.06451602292096e-5	TRUE
Atp2b2	24849.92445950696	0.6093831048491561	0.15600679904906786	9.161197456968738e-5	3.43335831665318e-4	TRUE
Dgat2l6	47.566826044459496	0.6091346093243828	0.17874907225131423	4.4726304547690186e-4	0.0014594219027266537	TRUE
Plk2	9025.757570836025	0.6091274286208562	0.134604646165047	4.205324910175176e-6	2.0169124144383063e-5	TRUE
C87198	3.25214330365527	0.6090795547663974	0.35393514060230313	0.05943098959411315	0.11008280899207196	FALSE
Cygb	3065.6747558496368	0.6090294557153254	0.1893020023985017	8.68434932773693e-4	0.002662044087433557	TRUE
Siva1	381.33948347966106	0.6089445002837262	0.11650470519320143	1.2036546695803723e-7	7.44617053126707e-7	TRUE
Slc39a3	4153.576769025654	0.6089331912979045	0.060856033517938564	1.1027754795519551e-23	2.3692359969822213e-22	TRUE
Sult2a8	5.573443166085604	0.6088720275949787	0.45421286877649963	0.10682728838386796	0.18032146009626512	FALSE
Cic	9218.521902086895	0.6087592384545383	0.0784375757872739	6.9397816575340285e-15	9.422746231336041e-14	TRUE
Elavl3	11822.732592375263	0.6087324198262968	0.05743847712569797	2.4765690529690664e-26	5.9113032997929725e-25	TRUE
Or51k1	269.8730246678609	0.6086949619059353	0.1007251173441115	1.0505235752132185e-9	8.486877398323603e-9	TRUE
Bex3	6289.138666039115	0.6086206584127049	0.12145774599017096	3.9947641560799177e-7	2.2853249213145313e-6	TRUE
Rfx1	1801.5146256765695	0.6086080287339111	0.11876243349988744	2.0346385568143468e-7	1.219271194609022e-6	TRUE
Dctn3	2688.7383838099317	0.6077048086783564	0.09038525818887629	1.2616990685320116e-11	1.2718377217612867e-10	TRUE
Cry1	988.5766669438016	0.6077046537560694	0.21541826837594033	0.0032007062387666347	0.008533704908649263	TRUE
Krt8	21.002930287625254	0.6076664797011745	0.45396238453173765	0.10426840370839402	0.17672400493876889	FALSE
Gm38410	12.188959952108231	0.6075706853641354	0.21909523778025375	0.003955917804221861	0.010324159040606752	TRUE
Pramel5	3.608043108056652	0.6075581352015239	0.7402627316153678	0.17191963822116796	0.26702059643926074	FALSE
Ccdc78	50.04595425170483	0.6075200936493709	0.3103854480326115	0.03201603039035939	0.06497590924090553	FALSE
Mib2	4897.177994507102	0.6074390457913694	0.08215120384781696	9.944839041951076e-14	1.2230635379480137e-12	TRUE
Or52e5	3.2472830173285274	0.6073462419373111	0.37557639409326854	0.07196433808110739	0.12963340677075427	FALSE
Chst1	11899.501037819779	0.607314417541574	0.11370890920641706	6.77882515183286e-8	4.323894687242542e-7	TRUE
Tceal6	3423.3176750584335	0.6071905435317803	0.1377060894374774	7.179195745454933e-6	3.2961821865061485e-5	TRUE
Mir6955	16.672979710340687	0.6071618919439884	0.1715806045907366	2.882895075007053e-4	9.791782610357892e-4	TRUE
Or1e1f	10.713212514570623	0.6070077975874936	0.24518299001305227	0.009426483109987692	0.022334731230170206	TRUE
4933407K13Rik	319.1979199550672	0.6068860185223578	0.18908666747068234	8.998036437949329e-4	0.0027452460852438296	TRUE
BB218582	60.22753206924938	0.6067808044946547	0.17079358692231233	2.6787468045494904e-4	9.156237185396229e-4	TRUE
Slc39a7	3610.047386717546	0.606469067727008	0.09317941611583505	6.608646011058443e-11	6.166249046681804e-10	TRUE
Mfsd4b1	25.024729858187712	0.606289046655495	0.274494036049625	0.017884736477528355	0.039337361159418494	TRUE
Nme8	1.3633512845052458	0.6062038584986864	0.6178437686896635	0.17929624878259853	0.2759531932050355	FALSE
Etfb	1249.039597506966	0.6061181266257083	0.17893135251940154	4.8371566053435937e-4	0.0015670444210711385	TRUE
Cap2	9667.68021900614	0.6060544961209301	0.11012358577127172	2.5958525971222485e-8	1.7465539822115724e-7	TRUE
Spire2	801.0752474390638	0.60590781678216	0.10941671372658116	2.2359549143764402e-8	1.5193458310749328e-7	TRUE
Ap1ar	4676.488996185239	0.6057715427587997	0.13500073426882492	5.993743304419753e-6	2.79914630431847e-5	TRUE
Dlk2	1129.9606593524666	0.6055846121371369	0.12699415520479465	1.2801212874711086e-6	6.7268184014655885e-06	TRUE
Gabrg1	1845.7089739413595	0.60553177139273	0.2507173674721856	0.01082938450680016	0.025242851467280645	TRUE
Spink8	300.11824873770695	0.605512710352835	0.5248010324443262	0.13435395840525724	0.2184570015691444	FALSE
Tctn1	1434.8948649571623	0.6054182539050643	0.1461543547672852	2.3264546813895544e-5	9.817837536643098e-5	TRUE
Cox5b	6605.7605419350775	0.605012631494281	0.1300057149689841	2.2839923099337187e-6	1.1491209081618398e-5	TRUE
Speer4cos	16.170742443280705	0.6049835778782852	0.2913214482289123	0.0247638059833222	0.052131898107720995	FALSE
Tmem86b	434.737946607833	0.6049300396313826	0.09796394144897115	4.6075064860569054e-10	3.8834451830968615e-9	TRUE
Smg9	1522.643036764952	0.6047795527145283	0.12371055987777274	7.018099600208645e-7	3.857563022704752e-6	TRUE
D830039M14Rik	15.481486745487727	0.6047688532216042	0.2914297110204869	0.025296818810500672	0.053043979684455456	FALSE
Kdm6b	2270.7153215781623	0.6044892528648271	0.11192139191316833	4.649201342280879e-8	3.02950946696002e-7	TRUE
Gm6313	27.56244968824831	0.6042773442555626	0.13309437655626574	4.259471325610722e-6	2.0411473372727103e-5	TRUE
A630076J17Rik	2.0310039702976757	0.6042078689290286	0.7597367382471345	0.18036286315835476	0.277181392057759	FALSE
Gm34016	32.78905707786509	0.6041219989975706	0.12811063012367777	1.794211218323182e-6	9.199202840539839e-6	TRUE
Hbegf	803.5912466250335	0.6040466620995518	0.20045502411914876	0.0017962193377604955	0.005102998571544035	TRUE
4930481A15Rik	108.70183784771487	0.6040376968628356	0.13395486505742404	4.5755908494401615e-6	2.1815211440109555e-5	TRUE
Vmn2r93	14.104632638626063	0.603849310723344	0.19738486163181454	0.0016169421822394632	0.00463979596835266	TRUE
Map9	5988.449426554282	0.6038233463310061	0.16446605957742402	1.6591611720279505e-4	5.922203487889839e-4	TRUE
Rgs6	1196.9705938762118	0.6037164177570776	0.25637192927036956	0.01223067295194266	0.028108762875813258	TRUE
Ran	8450.130833546751	0.6036757497251705	0.06798498645325453	4.770325376879592e-19	8.454783909728509e-18	TRUE
2310043O21Rik	0.4948683957913518	0.6029168607064257	0.9605073521008889	0.18853850312626785	0.2871247993924009	FALSE
Ano4	1037.9495004678554	0.6028580667336795	0.1792680795315128	5.441115938766078e-4	0.0017443333481753976	TRUE
B230217O12Rik	459.2160111665979	0.6028253186956279	0.08313898691277265	2.940527754176848e-13	3.46721235975526e-12	TRUE
Or4m1	14.282592361329058	0.60273690547248715	0.23027398024737067	0.006251620686542888	0.015531036979000814	TRUE
Pspn	13.943866192626492	0.6026749597847545	0.20395602409219354	0.0022441445354200707	0.006226687590290636	TRUE
Fhip2b	2498.494135616314	0.6025965131355482	0.10741829178123591	1.4185358037533025e-8	9.873778806642901e-8	TRUE
Or13e8	2.541702558844824	0.6024965635164926	0.38156398111989576	0.07923957249871663	0.14049701978963655	FALSE
Ank1	2500.8189769983105	0.6023852514698707	0.16491597090919663	1.8961882743477905e-4	6.678510565399018e-4	TRUE
Mir496a	7.657207055151464	0.6023705344898982	0.2621729491578954	0.01523374311503648	0.034146238471966794	TRUE
Otx2os1	2.0644062701312875	0.6023370712668168	0.9669061519616652	0.12298885327162018	0.2025888756108246	FALSE
Krt26	33.61719053202096	0.6021041476407035	0.22910621735105102	0.0059293693353394275	0.014815221820511705	TRUE
Gm23369	1.5471123197286345	0.60201754576215	0.4750419388485922	0.13475830192467733	0.21900406344171686	FALSE
n-R5s185	0.5520058553019422	0.601699408121224	1.121461779674297	0.14333179135178767	0.23004846778418606	FALSE
Mospd3	798.2954857165822	0.6016384601462368	0.15735001274792237	9.730645044264107e-5	3.6269059937187774e-4	TRUE
Aqp5	4.749917564480307	0.6014459316864981	0.3545356854205004	0.06027365965270397	0.11148257167087612	FALSE
Lsm14b	4271.059509795636	0.6013456013108149	0.08033347564366615	4.199376135331064e-14	5.315129660077098e-13	TRUE
1700040D17Rik	53.607891458475244	0.6010899470385513	0.11682155157715357	1.880931099776038e-7	1.1325713128784785e-6	TRUE
Or51a8	1.2019425257357876	0.6008924319611301	1.1130027329176446	0.05608793755301237	0.10488285602636918	FALSE
Tmem130	12010.800130384616	0.6008497837713566	0.16491972497528576	1.9813722581338479e-4	6.947769675273208e-4	TRUE
Clic3	76.53167653741883	0.6006205400631919	0.15596120078672712	8.437969675673469e-5	3.1818529605328477e-4	TRUE
Cpa4	14.808629581972161	0.6005452083927018	0.3122629337094513	0.03571300594043328	0.07126190121376665	FALSE
Stpg2	3.245572097929378	0.6005182328246088	0.37443570376802066	0.07413374882348218	0.13289457354987516	FALSE
Mab21l2	5.95314652970189	0.6005036757091522	0.738287200952887	0.1752613086901373	0.2710919543926086	FALSE
